coc_id,coc_name,year,median_contract_rent,first_quartile_contract_rent,pit_total,pit_sheltered,pit_unsheltered,acs5_vintage_used,tract_vintage_used
MO-602,"Joplin/Jasper, Newton Counties CoC",2014,485.26,385.55,315,281,34,2014,2010
MO-602,"Joplin/Jasper, Newton Counties CoC",2015,497.87,390.91,258,238,20,2015,2010
MO-602,"Joplin/Jasper, Newton Counties CoC",2016,516.59,399.85,297,238,59,2016,2010
MO-602,"Joplin/Jasper, Newton Counties CoC",2017,528.55,412.17,270,229,41,2017,2010
MO-602,"Joplin/Jasper, Newton Counties CoC",2018,532.56,410.84,275,220,55,2018,2010
MO-602,"Joplin/Jasper, Newton Counties CoC",2019,546.3,416.52,237,188,49,2019,2010
MO-602,"Joplin/Jasper, Newton Counties CoC",2020,553.31,423.59,313,243,70,2020,2020
MO-602,"Joplin/Jasper, Newton Counties CoC",2021,585.17,449.21,210,175,35,2021,2020
MO-602,"Joplin/Jasper, Newton Counties CoC",2022,625.64,487.24,231,195,36,2022,2020
MO-602,"Joplin/Jasper, Newton Counties CoC",2023,665.31,505.55,255,194,61,2023,2020
MO-602,"Joplin/Jasper, Newton Counties CoC",2024,705.35,528.1,292,163,129,2024,2020
MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",2010,462.39,356.63,164,138,26,2010,2010
MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",2011,480.48,368.38,181,156,25,2011,2010
MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",2012,504.55,381.01,186,171,15,2012,2010
MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",2013,509.95,395.63,186,177,9,2013,2010
MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",2014,506.09,388.59,200,194,6,2014,2010
MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",2015,524.8,402.35,164,156,8,2015,2010
MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",2016,527.93,407.05,195,185,10,2016,2010
MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",2017,543.04,421.54,210,192,18,2017,2010
MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",2018,554.76,418.32,204,174,30,2018,2010
MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",2019,572.43,435.11,255,218,37,2019,2010
MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",2020,571.68,436.37,241,199,42,2020,2020
MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",2021,614.34,453.6,150,118,32,2021,2020
MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",2022,629.15,480.78,148,127,21,2022,2020
MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",2023,662.47,508.49,175,134,41,2023,2020
MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",2024,677.72,506.1,268,187,81,2024,2020
MO-604,"Kansas City (MO&KS), Independence, Lee’s Summit/Jackson, Wyandotte Counties CoC",2010,582.33,441.46,2153,1946,207,2010,2010
MO-604,"Kansas City (MO&KS), Independence, Lee’s Summit/Jackson, Wyandotte Counties CoC",2011,599.18,455.96,2992,2020,972,2011,2010
MO-604,"Kansas City (MO&KS), Independence, Lee’s Summit/Jackson, Wyandotte Counties CoC",2012,613.2,467.26,2705,1876,829,2012,2010
MO-604,"Kansas City (MO&KS), Independence, Lee’s Summit/Jackson, Wyandotte Counties CoC",2013,626.29,477.41,2691,1766,925,2013,2010
MO-604,"Kansas City (MO&KS), Independence, Lee’s Summit/Jackson, Wyandotte Counties CoC",2014,637.24,485.77,2193,1918,275,2014,2010
MO-604,"Kansas City (MO&KS), Independence, Lee’s Summit/Jackson, Wyandotte Counties CoC",2015,641.83,491.17,1686,1530,156,2015,2010
MO-604,"Kansas City (MO&KS), Independence, Lee’s Summit/Jackson, Wyandotte Counties CoC",2016,658.42,500.58,1699,1465,234,2016,2010
MO-604,"Kansas City (MO&KS), Independence, Lee’s Summit/Jackson, Wyandotte Counties CoC",2017,682.98,515.68,1671,1442,229,2017,2010
MO-604,"Kansas City (MO&KS), Independence, Lee’s Summit/Jackson, Wyandotte Counties CoC",2018,711.23,531.06,1798,1474,324,2018,2010
MO-604,"Kansas City (MO&KS), Independence, Lee’s Summit/Jackson, Wyandotte Counties CoC",2019,740.75,550.2,1979,1659,320,2019,2010
MO-604,"Kansas City (MO&KS), Independence, Lee’s Summit/Jackson, Wyandotte Counties CoC",2020,772.08,571.15,1973,1448,525,2020,2020
MO-604,"Kansas City (MO&KS), Independence, Lee’s Summit/Jackson, Wyandotte Counties CoC",2021,825.62,614.83,1575,1099,476,2021,2020
MO-604,"Kansas City (MO&KS), Independence, Lee’s Summit/Jackson, Wyandotte Counties CoC",2022,912.4,672.18,1783,952,831,2022,2020
MO-604,"Kansas City (MO&KS), Independence, Lee’s Summit/Jackson, Wyandotte Counties CoC",2023,959.2,716.2,1986,1195,791,2023,2020
MO-604,"Kansas City (MO&KS), Independence, Lee’s Summit/Jackson, Wyandotte Counties CoC",2024,1011.41,753.98,2181,1305,876,2024,2020
MO-606,Missouri Balance of State CoC,2010,442.74,306.87,1912,1339,573,2010,2010
MO-606,Missouri Balance of State CoC,2011,458.12,317.36,1967,1516,451,2011,2010
MO-606,Missouri Balance of State CoC,2012,469.16,325.91,2114,1469,645,2012,2010
MO-606,Missouri Balance of State CoC,2013,480.88,336.55,2030,1472,558,2013,2010
MO-606,Missouri Balance of State CoC,2014,491.6,344.47,1528,1341,187,2014,2010
MO-606,Missouri Balance of State CoC,2015,497.84,351.41,1477,1148,329,2015,2010
MO-606,Missouri Balance of State CoC,2016,509.72,360.79,1431,1056,375,2016,2010
MO-606,Missouri Balance of State CoC,2017,524.0,369.52,1244,952,292,2017,2010
MO-606,Missouri Balance of State CoC,2018,541.16,380.03,1345,983,362,2018,2010
MO-606,Missouri Balance of State CoC,2019,557.41,394.57,1362,1003,359,2019,2010
MO-606,Missouri Balance of State CoC,2020,564.24,403.63,1569,917,652,2020,2020
MO-606,Missouri Balance of State CoC,2021,594.28,417.5,764,764,0,2021,2020
MO-606,Missouri Balance of State CoC,2022,640.5,454.67,1571,1051,520,2022,2020
MO-606,Missouri Balance of State CoC,2023,665.71,468.24,1792,1102,690,2023,2020
MO-606,Missouri Balance of State CoC,2024,689.22,477.84,1911,1036,875,2024,2020
MS-500,"Jackson/Rankin, Madison Counties CoC",2010,581.51,417.62,914,432,482,2010,2010
MS-500,"Jackson/Rankin, Madison Counties CoC",2011,601.5,428.53,826,390,436,2011,2010
MS-500,"Jackson/Rankin, Madison Counties CoC",2012,612.25,431.6,1037,380,657,2012,2010
MS-500,"Jackson/Rankin, Madison Counties CoC",2013,628.31,450.0,760,320,440,2013,2010
MS-500,"Jackson/Rankin, Madison Counties CoC",2014,639.19,459.96,846,511,335,2014,2010
MS-500,"Jackson/Rankin, Madison Counties CoC",2015,643.73,465.27,762,426,336,2015,2010
MS-500,"Jackson/Rankin, Madison Counties CoC",2016,656.22,480.87,633,297,336,2016,2010
MS-500,"Jackson/Rankin, Madison Counties CoC",2017,676.67,496.44,511,231,280,2017,2010
MS-500,"Jackson/Rankin, Madison Counties CoC",2018,698.56,512.75,446,309,137,2018,2010
MS-500,"Jackson/Rankin, Madison Counties CoC",2019,706.59,516.56,408,302,106,2019,2010
MS-500,"Jackson/Rankin, Madison Counties CoC",2020,734.64,514.64,406,293,113,2020,2020
MS-500,"Jackson/Rankin, Madison Counties CoC",2021,762.59,532.86,147,147,0,2021,2020
MS-500,"Jackson/Rankin, Madison Counties CoC",2022,833.25,569.63,654,164,490,2022,2020
MS-500,"Jackson/Rankin, Madison Counties CoC",2023,845.7,576.07,315,222,93,2023,2020
MS-500,"Jackson/Rankin, Madison Counties CoC",2024,891.43,612.38,273,160,113,2024,2020
MS-501,Mississippi Balance of State CoC,2010,412.84,262.67,1242,660,582,2010,2010
MS-501,Mississippi Balance of State CoC,2011,431.18,277.03,951,512,439,2011,2010
MS-501,Mississippi Balance of State CoC,2012,445.13,286.01,1018,579,439,2012,2010
MS-501,Mississippi Balance of State CoC,2013,460.15,298.03,1052,692,360,2013,2010
MS-501,Mississippi Balance of State CoC,2014,471.31,305.53,954,700,254,2014,2010
MS-501,Mississippi Balance of State CoC,2015,483.79,311.84,809,566,243,2015,2010
MS-501,Mississippi Balance of State CoC,2016,491.45,318.25,785,479,306,2016,2010
MS-501,Mississippi Balance of State CoC,2017,508.43,328.11,697,451,246,2017,2010
MS-501,Mississippi Balance of State CoC,2018,524.71,340.35,560,297,263,2018,2010
MS-501,Mississippi Balance of State CoC,2019,540.92,351.42,480,291,189,2019,2010
MS-501,Mississippi Balance of State CoC,2020,553.26,356.26,447,220,227,2020,2020
MS-501,Mississippi Balance of State CoC,2021,580.27,373.7,268,145,123,2021,2020
MS-501,Mississippi Balance of State CoC,2022,626.85,408.08,342,202,140,2022,2020
MS-501,Mississippi Balance of State CoC,2023,650.24,411.94,412,191,221,2023,2020
MS-501,Mississippi Balance of State CoC,2024,682.9,421.97,469,250,219,2024,2020
MS-503,Gulf Port/Gulf Coast Regional CoC,2010,642.77,445.57,587,89,498,2010,2010
MS-503,Gulf Port/Gulf Coast Regional CoC,2011,667.32,478.17,529,154,375,2011,2010
MS-503,Gulf Port/Gulf Coast Regional CoC,2012,666.89,486.47,358,83,275,2012,2010
MS-503,Gulf Port/Gulf Coast Regional CoC,2013,667.21,503.32,591,71,520,2013,2010
MS-503,Gulf Port/Gulf Coast Regional CoC,2014,661.79,504.46,426,194,232,2014,2010
MS-503,Gulf Port/Gulf Coast Regional CoC,2015,651.6,505.22,412,149,263,2015,2010
MS-503,Gulf Port/Gulf Coast Regional CoC,2016,654.75,507.21,320,113,207,2016,2010
MS-503,Gulf Port/Gulf Coast Regional CoC,2017,670.61,516.64,264,71,193,2017,2010
MS-503,Gulf Port/Gulf Coast Regional CoC,2018,688.98,521.09,346,125,221,2018,2010
MS-503,Gulf Port/Gulf Coast Regional CoC,2019,701.71,531.57,296,105,191,2019,2010
MS-503,Gulf Port/Gulf Coast Regional CoC,2020,726.58,554.46,254,68,186,2020,2020
MS-503,Gulf Port/Gulf Coast Regional CoC,2021,765.37,580.46,211,67,144,2021,2020
MS-503,Gulf Port/Gulf Coast Regional CoC,2022,827.68,607.86,200,69,131,2022,2020
MS-503,Gulf Port/Gulf Coast Regional CoC,2023,864.05,627.83,255,125,130,2023,2020
MS-503,Gulf Port/Gulf Coast Regional CoC,2024,897.08,640.89,299,145,154,2024,2020
MT-500,Montana Statewide CoC,2010,535.81,375.69,1615,1168,447,2010,2010
MT-500,Montana Statewide CoC,2011,554.87,390.82,1768,1216,552,2011,2010
MT-500,Montana Statewide CoC,2012,572.14,406.84,1833,1153,680,2012,2010
MT-500,Montana Statewide CoC,2013,592.85,417.86,1878,1094,784,2013,2010
MT-500,Montana Statewide CoC,2014,606.02,430.86,1745,911,834,2014,2010
MT-500,Montana Statewide CoC,2015,623.34,441.35,1709,837,872,2015,2010
MT-500,Montana Statewide CoC,2016,643.38,454.69,1418,788,630,2016,2010
MT-500,Montana Statewide CoC,2017,663.88,472.4,1529,985,544,2017,2010
MT-500,Montana Statewide CoC,2018,691.16,493.19,1405,1032,373,2018,2010
MT-500,Montana Statewide CoC,2019,724.37,510.42,1357,1012,345,2019,2010
MT-500,Montana Statewide CoC,2020,753.77,526.0,1545,1085,460,2020,2020
MT-500,Montana Statewide CoC,2021,798.19,556.98,1801,1168,633,2021,2020
MT-500,Montana Statewide CoC,2022,884.72,595.98,1585,1292,293,2022,2020
MT-500,Montana Statewide CoC,2023,938.08,626.67,2178,1682,496,2023,2020
MT-500,Montana Statewide CoC,2024,992.96,653.74,2008,1432,576,2024,2020
NC-500,Winston-Salem/Forsyth County CoC,2010,553.59,420.63,543,502,41,2010,2010
NC-500,Winston-Salem/Forsyth County CoC,2011,565.84,435.96,527,476,51,2011,2010
NC-500,Winston-Salem/Forsyth County CoC,2012,572.53,438.61,556,436,120,2012,2010
NC-500,Winston-Salem/Forsyth County CoC,2013,585.14,441.82,394,381,13,2013,2010
NC-500,Winston-Salem/Forsyth County CoC,2014,596.77,451.88,515,496,19,2014,2010
NC-500,Winston-Salem/Forsyth County CoC,2015,600.03,452.71,571,549,22,2015,2010
NC-500,Winston-Salem/Forsyth County CoC,2016,611.25,459.92,544,506,38,2016,2010
NC-500,Winston-Salem/Forsyth County CoC,2017,634.27,484.63,453,428,25,2017,2010
NC-500,Winston-Salem/Forsyth County CoC,2018,653.35,500.28,440,407,33,2018,2010
NC-500,Winston-Salem/Forsyth County CoC,2019,676.53,511.49,454,430,24,2019,2010
NC-500,Winston-Salem/Forsyth County CoC,2020,704.74,523.05,504,447,57,2020,2020
NC-500,Winston-Salem/Forsyth County CoC,2021,749.99,551.19,462,323,139,2021,2020
NC-500,Winston-Salem/Forsyth County CoC,2022,836.8,600.41,429,290,139,2022,2020
NC-500,Winston-Salem/Forsyth County CoC,2023,912.71,653.89,396,309,87,2023,2020
NC-500,Winston-Salem/Forsyth County CoC,2024,972.45,684.23,627,393,234,2024,2020
NC-501,Asheville/Buncombe County CoC,2010,608.65,432.54,516,462,54,2010,2010
NC-501,Asheville/Buncombe County CoC,2011,633.92,455.78,514,452,62,2011,2010
NC-501,Asheville/Buncombe County CoC,2012,644.28,467.18,560,478,82,2012,2010
NC-501,Asheville/Buncombe County CoC,2013,668.15,484.8,570,513,57,2013,2010
NC-501,Asheville/Buncombe County CoC,2014,693.02,504.16,530,465,65,2014,2010
NC-501,Asheville/Buncombe County CoC,2015,695.48,506.26,562,488,74,2015,2010
NC-501,Asheville/Buncombe County CoC,2016,726.42,523.97,509,437,72,2016,2010
NC-501,Asheville/Buncombe County CoC,2017,762.13,540.45,562,457,105,2017,2010
NC-501,Asheville/Buncombe County CoC,2018,810.87,554.53,554,497,57,2018,2010
NC-501,Asheville/Buncombe County CoC,2019,844.52,582.17,580,502,78,2019,2010
NC-501,Asheville/Buncombe County CoC,2020,893.36,625.37,547,482,65,2020,2020
NC-501,Asheville/Buncombe County CoC,2021,966.88,661.89,527,411,116,2021,2020
NC-501,Asheville/Buncombe County CoC,2022,1047.88,739.86,637,405,232,2022,2020
NC-501,Asheville/Buncombe County CoC,2023,1118.77,780.83,573,402,171,2023,2020
NC-501,Asheville/Buncombe County CoC,2024,1205.01,843.54,739,520,219,2024,2020
NC-502,Durham City & County CoC,2010,668.75,526.25,675,607,68,2010,2010
NC-502,Durham City & County CoC,2011,686.67,531.84,597,539,58,2011,2010
NC-502,Durham City & County CoC,2012,701.49,537.04,698,635,63,2012,2010
NC-502,Durham City & County CoC,2013,714.11,551.51,753,700,53,2013,2010
NC-502,Durham City & County CoC,2014,730.94,562.05,811,758,53,2014,2010
NC-502,Durham City & County CoC,2015,749.91,577.78,813,769,44,2015,2010
NC-502,Durham City & County CoC,2016,778.98,599.99,354,322,32,2016,2010
NC-502,Durham City & County CoC,2017,825.78,626.78,354,294,60,2017,2010
NC-502,Durham City & County CoC,2018,860.97,656.21,338,285,53,2018,2010
NC-502,Durham City & County CoC,2019,913.82,701.72,361,280,81,2019,2010
NC-502,Durham City & County CoC,2020,965.42,723.45,349,272,77,2020,2020
NC-502,Durham City & County CoC,2021,1035.48,758.49,396,278,118,2021,2020
NC-502,Durham City & County CoC,2022,1147.24,847.87,459,315,144,2022,2020
NC-502,Durham City & County CoC,2023,1259.43,930.71,375,217,158,2023,2020
NC-502,Durham City & County CoC,2024,1341.99,990.46,405,233,172,2024,2020
NC-503,North Carolina Balance of State CoC,2010,478.69,336.53,2851,2206,645,2010,2010
NC-503,North Carolina Balance of State CoC,2011,497.08,347.87,2987,2306,681,2011,2010
NC-503,North Carolina Balance of State CoC,2012,511.57,355.9,2922,2266,656,2012,2010
NC-503,North Carolina Balance of State CoC,2013,525.24,365.71,3625,2467,1158,2013,2010
NC-503,North Carolina Balance of State CoC,2014,537.22,373.37,3195,2508,687,2014,2010
NC-503,North Carolina Balance of State CoC,2015,541.58,379.08,3021,2361,660,2015,2010
NC-503,North Carolina Balance of State CoC,2016,552.4,388.34,2963,2128,835,2016,2010
NC-503,North Carolina Balance of State CoC,2017,568.41,399.31,3054,2102,952,2017,2010
NC-503,North Carolina Balance of State CoC,2018,585.94,407.84,2991,2023,968,2018,2010
NC-503,North Carolina Balance of State CoC,2019,603.32,418.21,2989,2139,850,2019,2010
NC-503,North Carolina Balance of State CoC,2020,618.33,424.01,3185,2189,996,2020,2020
NC-503,North Carolina Balance of State CoC,2021,656.59,439.16,1520,1520,0,2021,2020
NC-503,North Carolina Balance of State CoC,2022,719.94,480.86,2491,1715,776,2022,2020
NC-503,North Carolina Balance of State CoC,2023,767.98,504.11,3311,1997,1314,2023,2020
NC-503,North Carolina Balance of State CoC,2024,815.95,517.96,4180,2053,2127,2024,2020
NC-504,"Greensboro, High Point/Guilford County CoC",2010,584.12,449.65,1070,934,136,2010,2010
NC-504,"Greensboro, High Point/Guilford County CoC",2011,597.94,455.92,1024,900,124,2011,2010
NC-504,"Greensboro, High Point/Guilford County CoC",2012,611.65,462.91,990,835,155,2012,2010
NC-504,"Greensboro, High Point/Guilford County CoC",2013,618.06,472.98,949,781,168,2013,2010
NC-504,"Greensboro, High Point/Guilford County CoC",2014,630.63,482.25,897,798,99,2014,2010
NC-504,"Greensboro, High Point/Guilford County CoC",2015,642.08,495.25,665,551,114,2015,2010
NC-504,"Greensboro, High Point/Guilford County CoC",2016,647.6,509.53,721,637,84,2016,2010
NC-504,"Greensboro, High Point/Guilford County CoC",2017,668.45,525.34,573,469,104,2017,2010
NC-504,"Greensboro, High Point/Guilford County CoC",2018,693.32,539.43,657,545,112,2018,2010
NC-504,"Greensboro, High Point/Guilford County CoC",2019,724.66,552.91,586,525,61,2019,2010
NC-504,"Greensboro, High Point/Guilford County CoC",2020,738.41,570.2,624,434,190,2020,2020
NC-504,"Greensboro, High Point/Guilford County CoC",2021,788.58,603.58,482,419,63,2021,2020
NC-504,"Greensboro, High Point/Guilford County CoC",2022,867.03,653.71,426,343,83,2022,2020
NC-504,"Greensboro, High Point/Guilford County CoC",2023,929.34,696.35,452,418,34,2023,2020
NC-504,"Greensboro, High Point/Guilford County CoC",2024,1011.34,726.23,665,431,234,2024,2020
NC-505,Charlotte/Mecklenburg County CoC,2010,711.67,552.62,2841,2090,751,2010,2010
NC-505,Charlotte/Mecklenburg County CoC,2011,733.63,569.83,2847,2532,315,2011,2010
NC-505,Charlotte/Mecklenburg County CoC,2012,751.92,582.9,2567,2266,301,2012,2010
NC-505,Charlotte/Mecklenburg County CoC,2013,773.97,593.95,2418,2135,283,2013,2010
NC-505,Charlotte/Mecklenburg County CoC,2014,796.15,608.57,2014,1850,164,2014,2010
NC-505,Charlotte/Mecklenburg County CoC,2015,821.72,623.09,2001,1821,180,2015,2010
NC-505,Charlotte/Mecklenburg County CoC,2016,853.11,647.65,1818,1631,187,2016,2010
NC-505,Charlotte/Mecklenburg County CoC,2017,903.87,683.14,1476,1261,215,2017,2010
NC-505,Charlotte/Mecklenburg County CoC,2018,963.65,723.12,1668,1459,209,2018,2010
NC-505,Charlotte/Mecklenburg County CoC,2019,1018.01,769.42,1742,1546,196,2019,2010
NC-505,Charlotte/Mecklenburg County CoC,2020,1079.51,817.8,1604,1390,214,2020,2020
NC-505,Charlotte/Mecklenburg County CoC,2021,1150.76,880.45,1947,1678,269,2021,2020
NC-505,Charlotte/Mecklenburg County CoC,2022,1278.49,976.52,1761,1609,152,2022,2020
NC-505,Charlotte/Mecklenburg County CoC,2023,1375.98,1058.48,1916,1628,288,2023,2020
NC-505,Charlotte/Mecklenburg County CoC,2024,1469.7,1132.27,2095,1711,384,2024,2020
NC-506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC",2010,678.81,498.92,678,571,107,2010,2010
NC-506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC",2011,706.6,514.69,483,392,91,2011,2010
NC-506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC",2012,732.51,531.02,469,316,153,2012,2010
NC-506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC",2013,745.32,536.49,348,245,103,2013,2010
NC-506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC",2014,757.07,543.83,321,234,87,2014,2010
NC-506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC",2015,751.02,539.97,390,269,121,2015,2010
NC-506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC",2016,768.58,548.65,389,261,128,2016,2010
NC-506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC",2017,775.33,560.44,322,235,87,2017,2010
NC-506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC",2018,810.64,592.62,333,206,127,2018,2010
NC-506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC",2019,853.83,619.78,431,269,162,2019,2010
NC-506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC",2020,888.38,632.38,350,231,119,2020,2020
NC-506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC",2021,957.55,693.22,301,179,122,2021,2020
NC-506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC",2022,1077.38,775.96,347,197,150,2022,2020
NC-506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC",2023,1165.0,828.36,558,299,259,2023,2020
NC-506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC",2024,1254.91,873.81,593,274,319,2024,2020
NC-507,Raleigh/Wake County CoC,2010,714.07,582.44,1180,1059,121,2010,2010
NC-507,Raleigh/Wake County CoC,2011,736.41,604.17,1150,998,152,2011,2010
NC-507,Raleigh/Wake County CoC,2012,755.49,617.18,1116,928,188,2012,2010
NC-507,Raleigh/Wake County CoC,2013,782.08,635.23,1098,1002,96,2013,2010
NC-507,Raleigh/Wake County CoC,2014,803.73,650.62,1170,1046,124,2014,2010
NC-507,Raleigh/Wake County CoC,2015,827.07,659.88,904,756,148,2015,2010
NC-507,Raleigh/Wake County CoC,2016,867.94,689.54,818,680,138,2016,2010
NC-507,Raleigh/Wake County CoC,2017,913.96,722.3,884,696,188,2017,2010
NC-507,Raleigh/Wake County CoC,2018,966.54,757.42,983,791,192,2018,2010
NC-507,Raleigh/Wake County CoC,2019,1016.78,801.14,970,734,236,2019,2010
NC-507,Raleigh/Wake County CoC,2020,1069.12,838.42,974,742,232,2020,2020
NC-507,Raleigh/Wake County CoC,2021,1141.9,895.94,912,439,473,2021,2020
NC-507,Raleigh/Wake County CoC,2022,1265.98,992.91,1534,374,1160,2022,2020
NC-507,Raleigh/Wake County CoC,2023,1351.71,1057.84,916,453,463,2023,2020
NC-507,Raleigh/Wake County CoC,2024,1449.65,1125.46,992,851,141,2024,2020
