coc_id,coc_name,year,median_contract_rent_2019_dollars,first_quartile_contract_rent_2019_dollars,pit_total,pit_sheltered,pit_unsheltered,acs5_vintage_used,tract_vintage_used,cpi_u_adjustment_factor
MN-504,Northeast Minnesota CoC,2012,562.23,372.2,178,80,98,2012,2010,1.11351777
MN-504,Northeast Minnesota CoC,2013,571.86,374.09,265,94,171,2013,2010,1.09744288
MN-504,Northeast Minnesota CoC,2014,564.66,368.75,200,66,134,2014,2010,1.07992447
MN-504,Northeast Minnesota CoC,2015,586.44,396.22,68,45,23,2015,2010,1.07864415
MN-504,Northeast Minnesota CoC,2016,590.04,398.37,77,60,17,2016,2010,1.06520643
MN-504,Northeast Minnesota CoC,2017,577.86,381.54,99,58,41,2017,2010,1.04298711
MN-504,Northeast Minnesota CoC,2018,587.0,385.75,90,47,43,2018,2010,1.01811977
MN-504,Northeast Minnesota CoC,2019,603.78,408.05,90,62,28,2019,2010,1.0
MN-505,St. Cloud/Central Minnesota CoC,2010,703.67,516.72,541,433,108,2010,2010,1.17243736
MN-505,St. Cloud/Central Minnesota CoC,2011,710.1,515.33,599,402,197,2011,2010,1.13656147
MN-505,St. Cloud/Central Minnesota CoC,2012,717.05,520.73,547,407,140,2012,2010,1.11351777
MN-505,St. Cloud/Central Minnesota CoC,2013,724.39,529.33,657,460,197,2013,2010,1.09744288
MN-505,St. Cloud/Central Minnesota CoC,2014,720.7,532.53,607,500,107,2014,2010,1.07992447
MN-505,St. Cloud/Central Minnesota CoC,2015,728.72,541.45,696,491,205,2015,2010,1.07864415
MN-505,St. Cloud/Central Minnesota CoC,2016,734.53,541.33,669,502,167,2016,2010,1.06520643
MN-505,St. Cloud/Central Minnesota CoC,2017,729.59,536.21,862,633,229,2017,2010,1.04298711
MN-505,St. Cloud/Central Minnesota CoC,2018,734.74,536.02,584,479,105,2018,2010,1.01811977
MN-505,St. Cloud/Central Minnesota CoC,2019,741.19,543.38,679,466,213,2019,2010,1.0
MN-506,Northwest Minnesota CoC,2010,520.94,355.6,422,254,168,2010,2010,1.17243736
MN-506,Northwest Minnesota CoC,2011,528.47,359.61,252,215,37,2011,2010,1.13656147
MN-506,Northwest Minnesota CoC,2012,531.44,357.96,301,250,51,2012,2010,1.11351777
MN-506,Northwest Minnesota CoC,2013,532.01,362.57,253,249,4,2013,2010,1.09744288
MN-506,Northwest Minnesota CoC,2014,527.6,362.75,299,280,19,2014,2010,1.07992447
MN-506,Northwest Minnesota CoC,2015,536.97,362.76,254,239,15,2015,2010,1.07864415
MN-506,Northwest Minnesota CoC,2016,546.0,368.1,290,288,2,2016,2010,1.06520643
MN-506,Northwest Minnesota CoC,2017,552.48,367.57,288,285,3,2017,2010,1.04298711
MN-506,Northwest Minnesota CoC,2018,563.41,364.29,274,266,8,2018,2010,1.01811977
MN-506,Northwest Minnesota CoC,2019,577.22,374.63,268,260,8,2019,2010,1.0
MN-508,Moorhead/West Central Minnesota CoC,2010,558.0,406.07,278,196,82,2010,2010,1.17243736
MN-508,Moorhead/West Central Minnesota CoC,2011,556.34,399.75,263,155,108,2011,2010,1.13656147
MN-508,Moorhead/West Central Minnesota CoC,2012,565.99,406.67,254,224,30,2012,2010,1.11351777
MN-508,Moorhead/West Central Minnesota CoC,2013,571.45,416.16,287,251,36,2013,2010,1.09744288
MN-508,Moorhead/West Central Minnesota CoC,2014,578.05,422.84,214,203,11,2014,2010,1.07992447
MN-508,Moorhead/West Central Minnesota CoC,2015,597.51,427.1,242,234,8,2015,2010,1.07864415
MN-508,Moorhead/West Central Minnesota CoC,2016,612.05,443.08,211,199,12,2016,2010,1.06520643
MN-508,Moorhead/West Central Minnesota CoC,2017,627.52,458.47,215,212,3,2017,2010,1.04298711
MN-508,Moorhead/West Central Minnesota CoC,2018,637.91,472.35,246,240,6,2018,2010,1.01811977
MN-508,Moorhead/West Central Minnesota CoC,2019,639.37,468.41,216,215,1,2019,2010,1.0
MN-509,Duluth/St. Louis County CoC,2010,678.13,431.12,524,406,118,2010,2010,1.17243736
MN-509,Duluth/St. Louis County CoC,2011,678.91,438.12,494,370,124,2011,2010,1.13656147
MN-509,Duluth/St. Louis County CoC,2012,674.37,436.08,568,386,182,2012,2010,1.11351777
MN-509,Duluth/St. Louis County CoC,2013,672.81,430.64,410,300,110,2013,2010,1.09744288
MN-509,Duluth/St. Louis County CoC,2014,670.81,427.48,429,305,124,2014,2010,1.07992447
MN-509,Duluth/St. Louis County CoC,2015,668.19,423.82,490,323,167,2015,2010,1.07864415
MN-509,Duluth/St. Louis County CoC,2016,666.34,419.93,528,370,158,2016,2010,1.06520643
MN-509,Duluth/St. Louis County CoC,2017,683.83,427.78,505,312,193,2017,2010,1.04298711
MN-509,Duluth/St. Louis County CoC,2018,692.24,437.59,425,277,148,2018,2010,1.01811977
MN-509,Duluth/St. Louis County CoC,2019,712.68,442.03,519,336,183,2019,2010,1.0
MN-511,Southwest Minnesota CoC,2010,525.92,359.52,73,61,12,2010,2010,1.17243736
MN-511,Southwest Minnesota CoC,2011,522.59,368.2,117,107,10,2011,2010,1.13656147
MN-511,Southwest Minnesota CoC,2012,532.8,371.31,161,133,28,2012,2010,1.11351777
MN-511,Southwest Minnesota CoC,2013,541.14,375.75,137,112,25,2013,2010,1.09744288
MN-511,Southwest Minnesota CoC,2014,534.47,379.78,180,180,0,2014,2010,1.07992447
MN-511,Southwest Minnesota CoC,2015,539.6,381.58,124,110,14,2015,2010,1.07864415
MN-511,Southwest Minnesota CoC,2016,546.91,389.9,123,117,6,2016,2010,1.06520643
MN-511,Southwest Minnesota CoC,2017,548.24,393.63,108,100,8,2017,2010,1.04298711
MN-511,Southwest Minnesota CoC,2018,553.5,397.56,65,65,0,2018,2010,1.01811977
MN-511,Southwest Minnesota CoC,2019,561.38,407.16,88,82,6,2019,2010,1.0
MO-500,St. Louis County CoC,2010,777.63,603.28,659,408,251,2010,2010,1.17243736
MO-500,St. Louis County CoC,2011,775.64,598.2,657,552,105,2011,2010,1.13656147
MO-500,St. Louis County CoC,2012,775.89,598.43,543,438,105,2012,2010,1.11351777
MO-500,St. Louis County CoC,2013,787.17,598.86,388,359,29,2013,2010,1.09744288
MO-500,St. Louis County CoC,2014,786.24,593.59,402,347,55,2014,2010,1.07992447
MO-500,St. Louis County CoC,2015,791.3,599.45,438,379,59,2015,2010,1.07864415
MO-500,St. Louis County CoC,2016,804.01,610.79,465,417,48,2016,2010,1.06520643
MO-500,St. Louis County CoC,2017,812.93,622.02,462,418,44,2017,2010,1.04298711
MO-500,St. Louis County CoC,2018,811.53,619.76,450,424,26,2018,2010,1.01811977
MO-500,St. Louis County CoC,2019,826.22,628.64,487,460,27,2019,2010,1.0
MO-501,St. Louis City CoC,2010,591.53,450.4,1305,1168,137,2010,2010,1.17243736
MO-501,St. Louis City CoC,2011,596.67,457.66,1344,1215,129,2011,2010,1.13656147
MO-501,St. Louis City CoC,2012,609.87,462.64,1506,1381,125,2012,2010,1.11351777
MO-501,St. Louis City CoC,2013,617.32,465.78,1423,1327,96,2013,2010,1.09744288
MO-501,St. Louis City CoC,2014,621.47,464.65,1354,1258,96,2014,2010,1.07992447
MO-501,St. Louis City CoC,2015,635.7,470.21,1312,1200,112,2015,2010,1.07864415
MO-501,St. Louis City CoC,2016,645.05,472.57,1248,1150,98,2016,2010,1.06520643
MO-501,St. Louis City CoC,2017,641.46,473.91,1336,1194,142,2017,2010,1.04298711
MO-501,St. Louis City CoC,2018,654.18,487.46,949,852,97,2018,2010,1.01811977
MO-501,St. Louis City CoC,2019,673.16,498.01,1031,978,53,2019,2010,1.0
MO-503,"St. Charles, Lincoln, Warren Counties CoC",2010,786.47,598.26,1089,688,401,2010,2010,1.17243736
MO-503,"St. Charles, Lincoln, Warren Counties CoC",2011,788.08,592.47,1003,626,377,2011,2010,1.13656147
MO-503,"St. Charles, Lincoln, Warren Counties CoC",2012,797.38,595.43,1023,544,479,2012,2010,1.11351777
MO-503,"St. Charles, Lincoln, Warren Counties CoC",2013,806.01,603.57,940,576,364,2013,2010,1.09744288
MO-503,"St. Charles, Lincoln, Warren Counties CoC",2014,810.81,611.77,896,614,282,2014,2010,1.07992447
MO-503,"St. Charles, Lincoln, Warren Counties CoC",2015,835.15,625.05,803,556,247,2015,2010,1.07864415
MO-503,"St. Charles, Lincoln, Warren Counties CoC",2016,833.2,633.45,610,380,230,2016,2010,1.06520643
MO-503,"St. Charles, Lincoln, Warren Counties CoC",2017,839.53,638.17,578,351,227,2017,2010,1.04298711
MO-503,"St. Charles, Lincoln, Warren Counties CoC",2018,847.33,634.0,532,370,162,2018,2010,1.01811977
MO-503,"St. Charles, Lincoln, Warren Counties CoC",2019,870.97,639.39,438,311,127,2019,2010,1.0
MO-600,"Springfield/Greene, Christian, Webster Counties CoC",2010,598.63,472.91,662,503,159,2010,2010,1.17243736
MO-600,"Springfield/Greene, Christian, Webster Counties CoC",2011,602.92,469.96,591,464,127,2011,2010,1.13656147
MO-600,"Springfield/Greene, Christian, Webster Counties CoC",2012,600.62,472.35,662,494,168,2012,2010,1.11351777
MO-600,"Springfield/Greene, Christian, Webster Counties CoC",2013,598.55,470.42,711,529,182,2013,2010,1.09744288
MO-600,"Springfield/Greene, Christian, Webster Counties CoC",2014,592.58,465.64,656,572,84,2014,2010,1.07992447
MO-600,"Springfield/Greene, Christian, Webster Counties CoC",2015,599.45,469.4,584,409,175,2015,2010,1.07864415
MO-600,"Springfield/Greene, Christian, Webster Counties CoC",2016,603.62,472.51,496,284,212,2016,2010,1.06520643
MO-600,"Springfield/Greene, Christian, Webster Counties CoC",2017,606.42,474.92,455,255,200,2017,2010,1.04298711
MO-600,"Springfield/Greene, Christian, Webster Counties CoC",2018,610.58,479.3,479,282,197,2018,2010,1.01811977
MO-600,"Springfield/Greene, Christian, Webster Counties CoC",2019,616.57,482.51,492,411,81,2019,2010,1.0
MO-602,"Joplin/Jasper, Newton Counties CoC",2010,513.19,393.52,393,319,74,2010,2010,1.17243736
MO-602,"Joplin/Jasper, Newton Counties CoC",2011,508.08,391.16,457,341,116,2011,2010,1.13656147
MO-602,"Joplin/Jasper, Newton Counties CoC",2012,513.22,395.64,1724,1666,58,2012,2010,1.11351777
MO-602,"Joplin/Jasper, Newton Counties CoC",2013,517.17,404.7,574,539,35,2013,2010,1.09744288
MO-602,"Joplin/Jasper, Newton Counties CoC",2014,524.04,416.36,315,281,34,2014,2010,1.07992447
MO-602,"Joplin/Jasper, Newton Counties CoC",2015,537.02,421.65,258,238,20,2015,2010,1.07864415
MO-602,"Joplin/Jasper, Newton Counties CoC",2016,550.27,425.92,297,238,59,2016,2010,1.06520643
MO-602,"Joplin/Jasper, Newton Counties CoC",2017,551.27,429.89,270,229,41,2017,2010,1.04298711
MO-602,"Joplin/Jasper, Newton Counties CoC",2018,542.21,418.28,275,220,55,2018,2010,1.01811977
MO-602,"Joplin/Jasper, Newton Counties CoC",2019,546.3,416.52,237,188,49,2019,2010,1.0
MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",2010,542.12,418.13,164,138,26,2010,2010,1.17243736
MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",2011,546.1,418.69,181,156,25,2011,2010,1.13656147
MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",2012,561.83,424.26,186,171,15,2012,2010,1.11351777
MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",2013,559.64,434.18,186,177,9,2013,2010,1.09744288
MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",2014,546.54,419.65,200,194,6,2014,2010,1.07992447
MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",2015,566.07,433.99,164,156,8,2015,2010,1.07864415
MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",2016,562.35,433.59,195,185,10,2016,2010,1.06520643
MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",2017,566.38,439.66,210,192,18,2017,2010,1.04298711
MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",2018,564.81,425.9,204,174,30,2018,2010,1.01811977
MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",2019,572.43,435.11,255,218,37,2019,2010,1.0
MO-604,"Kansas City (MO&KS), Independence, Lee’s Summit/Jackson, Wyandotte Counties CoC",2010,682.75,517.58,2153,1946,207,2010,2010,1.17243736
MO-604,"Kansas City (MO&KS), Independence, Lee’s Summit/Jackson, Wyandotte Counties CoC",2011,681.0,518.23,2992,2020,972,2011,2010,1.13656147
MO-604,"Kansas City (MO&KS), Independence, Lee’s Summit/Jackson, Wyandotte Counties CoC",2012,682.81,520.3,2705,1876,829,2012,2010,1.11351777
MO-604,"Kansas City (MO&KS), Independence, Lee’s Summit/Jackson, Wyandotte Counties CoC",2013,687.32,523.93,2691,1766,925,2013,2010,1.09744288
MO-604,"Kansas City (MO&KS), Independence, Lee’s Summit/Jackson, Wyandotte Counties CoC",2014,688.17,524.59,2193,1918,275,2014,2010,1.07992447
MO-604,"Kansas City (MO&KS), Independence, Lee’s Summit/Jackson, Wyandotte Counties CoC",2015,692.31,529.8,1686,1530,156,2015,2010,1.07864415
MO-604,"Kansas City (MO&KS), Independence, Lee’s Summit/Jackson, Wyandotte Counties CoC",2016,701.35,533.22,1699,1465,234,2016,2010,1.06520643
MO-604,"Kansas City (MO&KS), Independence, Lee’s Summit/Jackson, Wyandotte Counties CoC",2017,712.34,537.85,1671,1442,229,2017,2010,1.04298711
MO-604,"Kansas City (MO&KS), Independence, Lee’s Summit/Jackson, Wyandotte Counties CoC",2018,724.12,540.68,1798,1474,324,2018,2010,1.01811977
MO-604,"Kansas City (MO&KS), Independence, Lee’s Summit/Jackson, Wyandotte Counties CoC",2019,740.75,550.2,1979,1659,320,2019,2010,1.0
MO-606,Missouri Balance of State CoC,2010,519.08,359.79,1912,1339,573,2010,2010,1.17243736
MO-606,Missouri Balance of State CoC,2011,520.68,360.7,1967,1516,451,2011,2010,1.13656147
MO-606,Missouri Balance of State CoC,2012,522.42,362.91,2114,1469,645,2012,2010,1.11351777
MO-606,Missouri Balance of State CoC,2013,527.74,369.34,2030,1472,558,2013,2010,1.09744288
MO-606,Missouri Balance of State CoC,2014,530.89,372.0,1528,1341,187,2014,2010,1.07992447
MO-606,Missouri Balance of State CoC,2015,536.99,379.05,1477,1148,329,2015,2010,1.07864415
MO-606,Missouri Balance of State CoC,2016,542.96,384.32,1431,1056,375,2016,2010,1.06520643
MO-606,Missouri Balance of State CoC,2017,546.53,385.4,1244,952,292,2017,2010,1.04298711
MO-606,Missouri Balance of State CoC,2018,550.97,386.92,1345,983,362,2018,2010,1.01811977
MO-606,Missouri Balance of State CoC,2019,557.41,394.57,1362,1003,359,2019,2010,1.0
MS-500,"Jackson/Rankin, Madison Counties CoC",2010,681.78,489.63,914,432,482,2010,2010,1.17243736
MS-500,"Jackson/Rankin, Madison Counties CoC",2011,683.64,487.05,826,390,436,2011,2010,1.13656147
MS-500,"Jackson/Rankin, Madison Counties CoC",2012,681.75,480.59,1037,380,657,2012,2010,1.11351777
MS-500,"Jackson/Rankin, Madison Counties CoC",2013,689.53,493.85,760,320,440,2013,2010,1.09744288
MS-500,"Jackson/Rankin, Madison Counties CoC",2014,690.28,496.72,846,511,335,2014,2010,1.07992447
MS-500,"Jackson/Rankin, Madison Counties CoC",2015,694.36,501.86,762,426,336,2015,2010,1.07864415
MS-500,"Jackson/Rankin, Madison Counties CoC",2016,699.01,512.23,633,297,336,2016,2010,1.06520643
MS-500,"Jackson/Rankin, Madison Counties CoC",2017,705.76,517.78,511,231,280,2017,2010,1.04298711
MS-500,"Jackson/Rankin, Madison Counties CoC",2018,711.22,522.04,446,309,137,2018,2010,1.01811977
MS-500,"Jackson/Rankin, Madison Counties CoC",2019,706.59,516.56,408,302,106,2019,2010,1.0
MS-501,Mississippi Balance of State CoC,2010,484.03,307.96,1242,660,582,2010,2010,1.17243736
MS-501,Mississippi Balance of State CoC,2011,490.06,314.86,951,512,439,2011,2010,1.13656147
MS-501,Mississippi Balance of State CoC,2012,495.66,318.48,1018,579,439,2012,2010,1.11351777
MS-501,Mississippi Balance of State CoC,2013,504.99,327.07,1052,692,360,2013,2010,1.09744288
MS-501,Mississippi Balance of State CoC,2014,508.98,329.95,954,700,254,2014,2010,1.07992447
MS-501,Mississippi Balance of State CoC,2015,521.84,336.36,809,566,243,2015,2010,1.07864415
MS-501,Mississippi Balance of State CoC,2016,523.5,339.0,785,479,306,2016,2010,1.06520643
MS-501,Mississippi Balance of State CoC,2017,530.29,342.21,697,451,246,2017,2010,1.04298711
MS-501,Mississippi Balance of State CoC,2018,534.22,346.52,560,297,263,2018,2010,1.01811977
MS-501,Mississippi Balance of State CoC,2019,540.92,351.42,480,291,189,2019,2010,1.0
MS-503,Gulf Port/Gulf Coast Regional CoC,2010,753.61,522.4,587,89,498,2010,2010,1.17243736
MS-503,Gulf Port/Gulf Coast Regional CoC,2011,758.45,543.47,529,154,375,2011,2010,1.13656147
MS-503,Gulf Port/Gulf Coast Regional CoC,2012,742.59,541.69,358,83,275,2012,2010,1.11351777
MS-503,Gulf Port/Gulf Coast Regional CoC,2013,732.22,552.36,591,71,520,2013,2010,1.09744288
MS-503,Gulf Port/Gulf Coast Regional CoC,2014,714.68,544.78,426,194,232,2014,2010,1.07992447
MS-503,Gulf Port/Gulf Coast Regional CoC,2015,702.84,544.95,412,149,263,2015,2010,1.07864415
MS-503,Gulf Port/Gulf Coast Regional CoC,2016,697.44,540.28,320,113,207,2016,2010,1.06520643
MS-503,Gulf Port/Gulf Coast Regional CoC,2017,699.44,538.85,264,71,193,2017,2010,1.04298711
MS-503,Gulf Port/Gulf Coast Regional CoC,2018,701.46,530.53,346,125,221,2018,2010,1.01811977
MS-503,Gulf Port/Gulf Coast Regional CoC,2019,701.71,531.57,296,105,191,2019,2010,1.0
MT-500,Montana Statewide CoC,2010,628.2,440.47,1615,1168,447,2010,2010,1.17243736
MT-500,Montana Statewide CoC,2011,630.64,444.19,1768,1216,552,2011,2010,1.13656147
MT-500,Montana Statewide CoC,2012,637.09,453.02,1833,1153,680,2012,2010,1.11351777
MT-500,Montana Statewide CoC,2013,650.62,458.58,1878,1094,784,2013,2010,1.09744288
MT-500,Montana Statewide CoC,2014,654.46,465.3,1745,911,834,2014,2010,1.07992447
MT-500,Montana Statewide CoC,2015,672.36,476.06,1709,837,872,2015,2010,1.07864415
MT-500,Montana Statewide CoC,2016,685.33,484.34,1418,788,630,2016,2010,1.06520643
MT-500,Montana Statewide CoC,2017,692.42,492.71,1529,985,544,2017,2010,1.04298711
MT-500,Montana Statewide CoC,2018,703.68,502.13,1405,1032,373,2018,2010,1.01811977
MT-500,Montana Statewide CoC,2019,724.37,510.42,1357,1012,345,2019,2010,1.0
NC-500,Winston-Salem/Forsyth County CoC,2010,649.05,493.16,543,502,41,2010,2010,1.17243736
NC-500,Winston-Salem/Forsyth County CoC,2011,643.11,495.5,527,476,51,2011,2010,1.13656147
NC-500,Winston-Salem/Forsyth County CoC,2012,637.52,488.4,556,436,120,2012,2010,1.11351777
NC-500,Winston-Salem/Forsyth County CoC,2013,642.16,484.87,394,381,13,2013,2010,1.09744288
NC-500,Winston-Salem/Forsyth County CoC,2014,644.47,488.0,515,496,19,2014,2010,1.07992447
NC-500,Winston-Salem/Forsyth County CoC,2015,647.22,488.31,571,549,22,2015,2010,1.07864415
NC-500,Winston-Salem/Forsyth County CoC,2016,651.11,489.91,544,506,38,2016,2010,1.06520643
NC-500,Winston-Salem/Forsyth County CoC,2017,661.54,505.46,453,428,25,2017,2010,1.04298711
NC-500,Winston-Salem/Forsyth County CoC,2018,665.19,509.34,440,407,33,2018,2010,1.01811977
NC-500,Winston-Salem/Forsyth County CoC,2019,676.53,511.49,454,430,24,2019,2010,1.0
NC-501,Asheville/Buncombe County CoC,2010,713.6,507.13,516,462,54,2010,2010,1.17243736
NC-501,Asheville/Buncombe County CoC,2011,720.49,518.02,514,452,62,2011,2010,1.13656147
NC-501,Asheville/Buncombe County CoC,2012,717.42,520.21,560,478,82,2012,2010,1.11351777
NC-501,Asheville/Buncombe County CoC,2013,733.26,532.04,570,513,57,2013,2010,1.09744288
NC-501,Asheville/Buncombe County CoC,2014,748.41,544.45,530,465,65,2014,2010,1.07992447
NC-501,Asheville/Buncombe County CoC,2015,750.18,546.07,562,488,74,2015,2010,1.07864415
NC-501,Asheville/Buncombe County CoC,2016,773.79,558.14,509,437,72,2016,2010,1.06520643
NC-501,Asheville/Buncombe County CoC,2017,794.89,563.68,562,457,105,2017,2010,1.04298711
NC-501,Asheville/Buncombe County CoC,2018,825.56,564.58,554,497,57,2018,2010,1.01811977
NC-501,Asheville/Buncombe County CoC,2019,844.52,582.17,580,502,78,2019,2010,1.0
NC-502,Durham City & County CoC,2010,784.07,617.0,675,607,68,2010,2010,1.17243736
NC-502,Durham City & County CoC,2011,780.44,604.47,597,539,58,2011,2010,1.13656147
NC-502,Durham City & County CoC,2012,781.12,598.0,698,635,63,2012,2010,1.11351777
NC-502,Durham City & County CoC,2013,783.69,605.25,753,700,53,2013,2010,1.09744288
NC-502,Durham City & County CoC,2014,789.36,606.97,811,758,53,2014,2010,1.07992447
NC-502,Durham City & County CoC,2015,808.89,623.22,813,769,44,2015,2010,1.07864415
NC-502,Durham City & County CoC,2016,829.77,639.11,354,322,32,2016,2010,1.06520643
NC-502,Durham City & County CoC,2017,861.28,653.72,354,294,60,2017,2010,1.04298711
NC-502,Durham City & County CoC,2018,876.57,668.1,338,285,53,2018,2010,1.01811977
NC-502,Durham City & County CoC,2019,913.82,701.72,361,280,81,2019,2010,1.0
NC-503,North Carolina Balance of State CoC,2010,561.23,394.56,2851,2206,645,2010,2010,1.17243736
NC-503,North Carolina Balance of State CoC,2011,564.96,395.38,2987,2306,681,2011,2010,1.13656147
NC-503,North Carolina Balance of State CoC,2012,569.64,396.3,2922,2266,656,2012,2010,1.11351777
NC-503,North Carolina Balance of State CoC,2013,576.42,401.35,3625,2467,1158,2013,2010,1.09744288
NC-503,North Carolina Balance of State CoC,2014,580.16,403.21,3195,2508,687,2014,2010,1.07992447
NC-503,North Carolina Balance of State CoC,2015,584.17,408.89,3021,2361,660,2015,2010,1.07864415
NC-503,North Carolina Balance of State CoC,2016,588.42,413.66,2963,2128,835,2016,2010,1.06520643
NC-503,North Carolina Balance of State CoC,2017,592.84,416.48,3054,2102,952,2017,2010,1.04298711
NC-503,North Carolina Balance of State CoC,2018,596.56,415.23,2991,2023,968,2018,2010,1.01811977
NC-503,North Carolina Balance of State CoC,2019,603.32,418.21,2989,2139,850,2019,2010,1.0
NC-504,"Greensboro, High Point/Guilford County CoC",2010,684.84,527.19,1070,934,136,2010,2010,1.17243736
NC-504,"Greensboro, High Point/Guilford County CoC",2011,679.6,518.18,1024,900,124,2011,2010,1.13656147
